lang,co,link,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,sum,tot
ja,Danish Realm,https://ja.wikipedia.org/wiki/%E3%83%87%E3%83%B3%E3%83%9E%E3%83%BC%E3%82%AF%E7%8E%8B%E5%9B%BD, 1,  0,  0,  14,  3, 0,   6, 11,  31, 4, 0,  70,  7030
ko,Danish Realm,https://ko.wikipedia.org/wiki/%EB%8D%B4%EB%A7%88%ED%81%AC_%EC%99%95%EA%B5%AD, 0,  0,  2,   2,  3, 0,   5,  3,   1, 0, 0,  16,  4130
lv,Danish Realm,https://lv.wikipedia.org/wiki/D%C4%81nijas_Karaliste, 0,  0,  0,   0,  2, 0,   1,  0,   0, 0, 0,   3,  3284
no,Danish Realm,https://no.wikipedia.org/wiki/Kongeriket_Danmark, 0,  0,  0,   0,  0, 0,   1,  5,   0, 0, 0,   6,  3517
fa,Danish Realm,https://fa.wikipedia.org/wiki/%D9%82%D9%84%D9%85%D8%B1%D9%88%DB%8C_%D8%AF%D8%A7%D9%86%D9%85%D8%A7%D8%B1%DA%A9, 0,  0,  2,   8,  2, 0,   4, 13,   4, 0, 1,  34,  8902
pl,Danish Realm,https://pl.wikipedia.org/wiki/Kr%C3%B3lestwo_Danii, 0,  0,  0,   6,  0, 0,   6,  2,   1, 0, 0,  15,  3632
pt,Danish Realm,https://pt.wikipedia.org/wiki/Reino_da_Dinamarca, 0,  0,  1,   1,  4, 0,   2,  5,   1, 0, 0,  14,  4017
ru,Danish Realm,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D1%82%D1%81%D0%BA%D0%BE%D0%B5_%D0%BA%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%B2%D1%81%D1%82%D0%B2%D0%BE, 0, 25,  3,  58, 13, 1, 150, 37,   3, 0, 0, 290, 17257
sr,Danish Realm,https://sr.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D1%81%D0%BA%D0%BE_%D0%BA%D1%80%D0%B0%D1%99%D0%B5%D0%B2%D1%81%D1%82%D0%B2%D0%BE, 0,  0,  0,   0,  1, 0,   1,  4,   0, 0, 0,   6,  3567
es,Danish Realm,https://es.wikipedia.org/wiki/Reino_de_Dinamarca, 0,  0,  0,  10,  9, 0,  13, 19,   7, 0, 0,  58, 16357
sv,Danish Realm,https://sv.wikipedia.org/wiki/Konungariket_Danmark, 0,  0,  0,   0,  0, 0,   3,  4,   1, 0, 0,   8,  6880
th,Danish Realm,https://th.wikipedia.org/wiki/%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AD%E0%B8%B2%E0%B8%93%E0%B8%B2%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B9%80%E0%B8%94%E0%B8%99%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%81, 0,  0,  0,  14, 18, 0,  29, 38,   1, 0, 0, 100,  4198
tr,Danish Realm,https://tr.wikipedia.org/wiki/Danimarka_Krall%C4%B1%C4%9F%C4%B1, 0,  0,  0,   1,  2, 0,  19,  9,   0, 0, 0,  31,  5642
uk,Danish Realm,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D1%96%D0%B2%D1%81%D1%82%D0%B2%D0%BE_%D0%94%D0%B0%D0%BD%D1%96%D1%8F, 0,  0,  0,   6,  5, 0,  29, 20,   7, 0, 0,  67, 35241
vi,Danish Realm,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_%C4%90an_M%E1%BA%A1ch, 0,  0,  1,  11,  4, 0,   4, 10,   2, 0, 0,  32,  9495
af,Democratic Republic of the Congo,https://af.wikipedia.org/wiki/Demokratiese_Republiek_die_Kongo, 0,  0,  4,   9,  4, 0,  15, 13,  19, 0, 0,  64, 18762
sq,Democratic Republic of the Congo,https://sq.wikipedia.org/wiki/Republika_Demokratike_e_Kongos, 0,  0,  0,   3,  2, 0,   1,  1,   2, 0, 0,   9,  9033
am,Democratic Republic of the Congo,https://am.wikipedia.org/wiki/%E1%8A%AE%E1%8A%95%E1%8C%8E_%E1%8B%B2%E1%88%9E%E1%8A%AD%E1%88%AB%E1%88%B2%E1%8B%AB%E1%8B%8A_%E1%88%AA%E1%8D%90%E1%89%A5%E1%88%8A%E1%8A%AD, 0,  0,  0,   0,  0, 0,   1,  8,   0, 0, 0,   9,  5323
ar,Democratic Republic of the Congo,https://ar.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%BA%D9%88_%D8%A7%D9%84%D8%AF%D9%8A%D9%85%D9%82%D8%B1%D8%A7%D8%B7%D9%8A%D8%A9, 0,  1, 28, 134, 64, 0,  43,127,  50, 5, 0, 452,149078
hy,Democratic Republic of the Congo,https://hy.wikipedia.org/wiki/%D4%BF%D5%B8%D5%B6%D5%A3%D5%B8%D5%B5%D5%AB_%D4%B4%D5%A5%D5%B4%D5%B8%D5%AF%D6%80%D5%A1%D5%BF%D5%A1%D5%AF%D5%A1%D5%B6_%D5%80%D5%A1%D5%B6%D6%80%D5%A1%D5%BA%D5%A5%D5%BF%D5%B8%D6%82%D5%A9%D5%B5%D5%B8%D6%82%D5%B6, 0,  0,  3,   4,  3, 0,   9, 11,  11, 2, 0,  43, 19656
az,Democratic Republic of the Congo,https://az.wikipedia.org/wiki/Konqo_Demokratik_Respublikas%C4%B1, 0,  0,  2,  11,  6, 2,   7, 27,  10, 0, 0,  65, 13690
eu,Democratic Republic of the Congo,https://eu.wikipedia.org/wiki/Kongoko_Errepublika_Demokratikoa, 0,  0, 18,  58, 38, 1,  30, 26,  10, 3, 1, 185, 49210
be,Democratic Republic of the Congo,https://be.wikipedia.org/wiki/%D0%94%D1%8D%D0%BC%D0%B0%D0%BA%D1%80%D0%B0%D1%82%D1%8B%D1%87%D0%BD%D0%B0%D1%8F_%D0%A0%D1%8D%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D0%BA%D0%B0_%D0%9A%D0%BE%D0%BD%D0%B3%D0%B0, 2,  0,  3,  10,  1, 0,   1, 14,   5, 0, 0,  36, 23983
bn,Democratic Republic of the Congo,https://bn.wikipedia.org/wiki/%E0%A6%97%E0%A6%A3%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%95_%E0%A6%95%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%8B_%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0, 0,  0,  2,   5, 10, 0,   4,  3,  12, 0, 0,  36, 14319
bs,Democratic Republic of the Congo,https://bs.wikipedia.org/wiki/Demokratska_Republika_Kongo, 0,  0,  2,   8,  4, 0,  10, 12,   7, 0, 0,  43, 16570
bg,Democratic Republic of the Congo,https://bg.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%BD%D0%B0_%D1%80%D0%B5%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0_%D0%9A%D0%BE%D0%BD%D0%B3%D0%BE, 0,  0,  6,  25, 11, 0,  31, 20,   1, 0, 0,  94, 36591
ca,Democratic Republic of the Congo,https://ca.wikipedia.org/wiki/Rep%C3%BAblica_Democr%C3%A0tica_del_Congo, 0,  0,  4,  58, 34, 0,  16, 27,  15, 0, 0, 154, 46716
ceb,Democratic Republic of the Congo,https://ceb.wikipedia.org/wiki/Demokratikanhong_Republika_sa_Konggo, 0,  0,  1,   1,  0, 0,   1,  2,   0, 0, 0,   5,  5000
zh,Democratic Republic of the Congo,https://zh.wikipedia.org/wiki/%E5%88%9A%E6%9E%9C%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9B%BD, 1,  3, 18,  92, 23, 0, 118,119,  74, 6, 0, 454, 24109
zh-TW,Democratic Republic of the Congo,https://zh-classical.wikipedia.org/wiki/%E5%89%9B%E6%9E%9C%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9C%8B, 0,  0,  0,   0,  0, 0,   0,  0,   0, 0, 0,   0,  4091
co,Democratic Republic of the Congo,https://co.wikipedia.org/wiki/Republica_Democratica_di_u_Congo, 0,  0,  0,   3,  2, 0,   1,  5,   0, 0, 0,  11,  5117
hr,Democratic Republic of the Congo,https://hr.wikipedia.org/wiki/Demokratska_Republika_Kongo, 0,  0,  4,   8,  3, 0,   8, 16,  10, 0, 0,  49, 17547
cs,Democratic Republic of the Congo,https://cs.wikipedia.org/wiki/Kon%C5%BEsk%C3%A1_demokratick%C3%A1_republika, 0,  2, 15,  32, 11, 0,  11, 26,  15, 1, 0, 113, 44691
da,Democratic Republic of the Congo,https://da.wikipedia.org/wiki/Demokratiske_Republik_Congo, 0,  0,  6,  15, 13, 0,  11, 28,   4, 0, 0,  77, 26216
nl,Democratic Republic of the Congo,https://nl.wikipedia.org/wiki/Congo-Kinshasa, 0,  0, 30,  84, 30, 0,  25, 71,   9, 3, 1, 253, 53569
en,Democratic Republic of the Congo,https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo, 0, 15,151, 297,102, 0, 151,127,  30, 6, 0, 879,147463
eo,Democratic Republic of the Congo,https://eo.wikipedia.org/wiki/Demokratia_Respubliko_Kongo, 0,  0,  9,  43,  7, 0,  18, 41,  48, 1, 0, 167, 45175
et,Democratic Republic of the Congo,https://et.wikipedia.org/wiki/Kongo_Demokraatlik_Vabariik, 0,  0,  6,   5,  4, 0,   6,  2,   7, 2, 0,  32, 16033
tl,Democratic Republic of the Congo,https://tl.wikipedia.org/wiki/Demokratikong_Republika_ng_Congo, 0,  0,  2,   2,  2, 0,   6,  4,   0, 4, 0,  20, 12052
fi,Democratic Republic of the Congo,https://fi.wikipedia.org/wiki/Kongon_demokraattinen_tasavalta, 0,  0, 15,  26, 15, 1,   9, 16,  13, 1, 0,  96, 54044
fr,Democratic Republic of the Congo,https://fr.wikipedia.org/wiki/R%C3%A9publique_d%C3%A9mocratique_du_Congo, 0,  1, 31, 199, 74, 0,  63,158, 115, 1, 0, 642,144681
fy,Democratic Republic of the Congo,https://fy.wikipedia.org/wiki/Demokratyske_Republyk_Kongo, 0,  0,  0,   1,  1, 0,   5, 25,  20, 0, 0,  52,  7599
gl,Democratic Republic of the Congo,https://gl.wikipedia.org/wiki/Rep%C3%BAblica_Democr%C3%A1tica_do_Congo, 0,  0,  7,  18, 10, 0,  16, 37,  24, 0, 0, 112, 29566
ka,Democratic Republic of the Congo,https://ka.wikipedia.org/wiki/%E1%83%99%E1%83%9D%E1%83%9C%E1%83%92%E1%83%9D%E1%83%A1_%E1%83%93%E1%83%94%E1%83%9B%E1%83%9D%E1%83%99%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98%E1%83%A3%E1%83%9A%E1%83%98_%E1%83%A0%E1%83%94%E1%83%A1%E1%83%9E%E1%83%A3%E1%83%91%E1%83%9A%E1%83%98%E1%83%99%E1%83%90, 0,  0, 52, 233,144, 1, 206,142, 100, 8, 0, 886,182362
de,Democratic Republic of the Congo,https://de.wikipedia.org/wiki/Demokratische_Republik_Kongo, 0,  3, 84, 338,152, 0, 348,373, 146,15, 1,1460,154181
el,Democratic Republic of the Congo,https://el.wikipedia.org/wiki/%CE%9B%CE%B1%CF%8A%CE%BA%CE%AE_%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1_%CF%84%CE%BF%CF%85_%CE%9A%CE%BF%CE%BD%CE%B3%CE%BA%CF%8C, 0,  0,  8,  20,  7, 3,   7, 28,   3, 1, 0,  77, 26022
gu,Democratic Republic of the Congo,https://gu.wikipedia.org/wiki/%E0%AA%95%E0%AB%8B%E0%AA%82%E0%AA%97%E0%AB%8B%E0%AA%A8%E0%AB%81%E0%AA%82_%E0%AA%AA%E0%AB%8D%E0%AA%B0%E0%AA%9C%E0%AA%BE%E0%AA%B8%E0%AA%A4%E0%AB%8D%E0%AA%A4%E0%AA%BE%E0%AA%95_%E0%AA%97%E0%AA%A3%E0%AA%A4%E0%AA%82%E0%AA%A4%E0%AB%8D%E0%AA%B0, 0,  0,  3,  12, 22, 0,   4,  7,   2, 0, 0,  50, 13494
ht,Democratic Republic of the Congo,https://ht.wikipedia.org/wiki/Kongo_(Kinchasa), 0,  0,  1,   5,  1, 0,  10,  2,   2, 0, 0,  21,  6046
ha,Democratic Republic of the Congo,https://ha.wikipedia.org/wiki/Jamhuriyar_Dimokura%C9%97iyyar_Kwango, 0,  0,  1,  12, 17, 0,  56, 13,   2, 0, 0, 101,  9980
hi,Democratic Republic of the Congo,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8B_%E0%A4%B2%E0%A5%8B%E0%A4%95%E0%A4%A4%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%95_%E0%A4%97%E0%A4%A3%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF, 0,  0,  0,   9,  2, 0,   3,  7,   0, 1, 0,  22,  8129
hu,Democratic Republic of the Congo,https://hu.wikipedia.org/wiki/Kong%C3%B3i_Demokratikus_K%C3%B6zt%C3%A1rsas%C3%A1g, 0,  1, 10,  39, 26, 0,  43, 43,  14, 3, 0, 179, 55611
is,Democratic Republic of the Congo,https://is.wikipedia.org/wiki/L%C3%BD%C3%B0stj%C3%B3rnarl%C3%BD%C3%B0veldi%C3%B0_Kong%C3%B3, 0,  0,  0,   0,  0, 0,   0,  0,   0, 0, 0,   0, 15914
ig,Democratic Republic of the Congo,https://ig.wikipedia.org/wiki/Democratic_Republic_of_the_Congo, 0,  0,  3,  16,  3, 0,  24, 22,   1, 0, 0,  69,  8023
id,Democratic Republic of the Congo,https://id.wikipedia.org/wiki/Republik_Demokratik_Kongo, 0,  2, 46, 379, 63, 0, 203,114,  41, 7, 0, 855, 91450
ga,Democratic Republic of the Congo,https://ga.wikipedia.org/wiki/Poblacht_Dhaonlathach_an_Chong%C3%B3, 0,  0,  2,   8,  3, 0,  14, 12,   4, 0, 0,  43, 11184
it,Democratic Republic of the Congo,https://it.wikipedia.org/wiki/Repubblica_Democratica_del_Congo, 0,  2, 48, 136, 43, 2,  64,101,  30, 1, 0, 427, 91971
ja,Democratic Republic of the Congo,https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%B3%E3%82%B4%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9B%BD,16,  4, 32, 227, 38, 0,  50,123,  29, 5, 0, 524, 38564
jw,Democratic Republic of the Congo,https://jv.wikipedia.org/wiki/R%C3%A9publik_Dh%C3%A9mokratik_Kongo, 0,  0,  2,   1,  4, 0,   1,  9,   0, 0, 0,  17,  6190
kn,Democratic Republic of the Congo,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B2%BE%E0%B2%82%E0%B2%97%E0%B3%8B_%E0%B2%AA%E0%B3%8D%E0%B2%B0%E0%B2%9C%E0%B2%BE%E0%B2%B8%E0%B2%A4%E0%B3%8D%E0%B2%A4%E0%B2%BE%E0%B2%A4%E0%B3%8D%E0%B2%AE%E0%B2%95_%E0%B2%97%E0%B2%A3%E0%B2%B0%E0%B2%BE%E0%B2%9C%E0%B3%8D%E0%B2%AF, 0,  0,  0,   0,  2, 0,   1,  2,   0, 0, 0,   5,  5853
kk,Democratic Republic of the Congo,https://kk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B3%D0%BE_%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%8F%D0%BB%D1%8B%D2%9B_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0%D1%81%D1%8B, 0,  0,  0,   8,  4, 0,   4,  2,   0, 0, 0,  18, 10830
km,Democratic Republic of the Congo,https://km.wikipedia.org/wiki/%E1%9E%9F%E1%9E%B6%E1%9E%92%E1%9E%B6%E1%9E%9A%E1%9E%8E%E1%9E%9A%E1%9E%8A%E1%9F%92%E1%9E%8B%E1%9E%94%E1%9F%92%E1%9E%9A%E1%9E%87%E1%9E%B6%E1%9E%92%E1%9E%B7%E1%9E%94%E1%9E%8F%E1%9F%81%E1%9E%99%E1%9F%92%E1%9E%99%E1%9E%80%E1%9E%BB%E1%9E%84%E1%9E%A0%E1%9F%92%E1%9E%82%E1%9F%84, 0,  0, 14,   7,  2, 0,   2,  2,   0, 0, 0,  27, 12748
ko,Democratic Republic of the Congo,https://ko.wikipedia.org/wiki/%EC%BD%A9%EA%B3%A0_%EB%AF%BC%EC%A3%BC_%EA%B3%B5%ED%99%94%EA%B5%AD, 0,  0,  5,   9,  5, 0,   9,  9,   2, 0, 0,  39, 13735
ku,Democratic Republic of the Congo,https://ku.wikipedia.org/wiki/Komara_Demokrat%C3%AEk_a_Kongo, 0,  0,  0,   3,  6, 0,   6,  4,   0, 0, 0,  19,  7405
ky,Democratic Republic of the Congo,https://ky.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B3%D0%BE_%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%8F%D0%BB%D1%8B%D0%BA_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0%D1%81%D1%8B, 0,  0,  4,  36, 27, 3,  29, 67,  14, 0, 0, 180, 29652
la,Democratic Republic of the Congo,https://la.wikipedia.org/wiki/Res_publica_democratica_Congensis, 0,  0,  4,   7, 10, 0,  12, 28,   4, 0, 0,  65, 18291
lv,Democratic Republic of the Congo,https://lv.wikipedia.org/wiki/Kongo_Demokr%C4%81tisk%C4%81_Republika, 0,  0,  1,   7,  3, 0,   7,  3,   2, 0, 0,  23, 17899
lt,Democratic Republic of the Congo,https://lt.wikipedia.org/wiki/Kongo_Demokratin%C4%97_Respublika, 0,  0,  2,  25,  7, 2,  18, 16,   9, 0, 0,  79, 29316
lb,Democratic Republic of the Congo,https://lb.wikipedia.org/wiki/Demokratesch_Republik_Kongo, 0,  4,  2,  14,  4, 0,   9, 13,   0, 0, 0,  46,  7321
mk,Democratic Republic of the Congo,https://mk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D1%81%D0%BA%D0%B0_%D0%A0%D0%B5%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0_%D0%9A%D0%BE%D0%BD%D0%B3%D0%BE, 0,  0,  4,   9,  2, 0,   6,  8,   7, 0, 0,  36, 16935
mg,Democratic Republic of the Congo,https://mg.wikipedia.org/wiki/Repoblika_Dem%C3%B4kratikan%27_i_K%C3%B4ng%C3%B4, 1,  0, 14, 259, 27, 0, 127, 58,  21, 2, 0, 509, 50846
ms,Democratic Republic of the Congo,https://ms.wikipedia.org/wiki/Republik_Demokratik_Congo, 0,  1,  6,  55, 19, 0,  40, 34,   9, 1, 0, 165, 30175
ml,Democratic Republic of the Congo,https://ml.wikipedia.org/wiki/%E0%B4%A1%E0%B5%86%E0%B4%AE%E0%B5%8B%E0%B4%95%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B4%BF%E0%B4%95%E0%B5%8D_%E0%B4%B1%E0%B4%BF%E0%B4%AA%E0%B4%AC%E0%B5%8D%E0%B4%B2%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%8D_%E0%B4%93%E0%B4%AB%E0%B5%8D_%E0%B4%95%E0%B5%8B%E0%B4%82%E0%B4%97%E0%B5%8B, 0,  0,  0,   2,  0, 0,   3,  1,   1, 0, 0,   7,  8597
mt,Democratic Republic of the Congo,https://mt.wikipedia.org/wiki/Repubblika_Demokratika_tal-Kongo, 0,  0,  0,   1,  3, 0,   1,  1,   0, 0, 0,   6,  6112
mi,Democratic Republic of the Congo,https://mi.wikipedia.org/wiki/Whenua_o_K%C5%8Dngo, 0,  0,  3,   5,  1, 0,   7, 10,   0, 0, 0,  26,  4661
mr,Democratic Republic of the Congo,https://mr.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%81%E0%A4%97%E0%A5%8B%E0%A4%9A%E0%A5%87_%E0%A4%B2%E0%A5%8B%E0%A4%95%E0%A4%B6%E0%A4%BE%E0%A4%B9%E0%A5%80_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9C%E0%A4%BE%E0%A4%B8%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%95, 0,  0,  6,   6,  3, 0,   4,  3,   1, 0, 0,  23,  6924
mn,Democratic Republic of the Congo,https://mn.wikipedia.org/wiki/%D0%91%D2%AF%D0%B3%D0%B4_%D0%9D%D0%B0%D0%B9%D1%80%D0%B0%D0%BC%D0%B4%D0%B0%D1%85_%D0%90%D1%80%D0%B4%D1%87%D0%B8%D0%BB%D1%81%D0%B0%D0%BD_%D0%9A%D0%BE%D0%BD%D0%B3%D0%BE_%D0%A3%D0%BB%D1%81, 0,  0,  1,  10,  7, 0,   6,  7,   1, 1, 0,  33,  8687
my,Democratic Republic of the Congo,https://my.wikipedia.org/wiki/%E1%80%80%E1%80%BD%E1%80%94%E1%80%BA%E1%80%82%E1%80%AD%E1%80%AF%E1%80%92%E1%80%AE%E1%80%99%E1%80%AD%E1%80%AF%E1%80%80%E1%80%9B%E1%80%80%E1%80%BA%E1%80%90%E1%80%85%E1%80%BA%E1%80%9E%E1%80%99%E1%80%B9%E1%80%99%E1%80%90%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  0, 26,  95, 23, 0,  20, 33,  19, 0, 0, 216, 11877
ne,Democratic Republic of the Congo,https://ne.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9C%E0%A4%BE%E0%A4%A4%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%95_%E0%A4%97%E0%A4%A3%E0%A4%A4%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0_%E0%A4%95%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A5%8B, 0,  0,  0,   2,  1, 0,   3,  6,   1, 0, 0,  13,  7301
no,Democratic Republic of the Congo,https://no.wikipedia.org/wiki/Den_demokratiske_republikken_Kongo, 0,  0,  5,   8, 12, 0,   9, 17,   3, 0, 0,  54, 22558
ps,Democratic Republic of the Congo,https://ps.wikipedia.org/wiki/%D8%AF_%DA%A9%D8%A7%D9%86%DA%AB%D9%88_%D8%AF%DB%8C%D9%85%D9%88%DA%A9%D8%B1%D8%A7%D8%AA%DB%8C%DA%A9_%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C%D8%AA, 0,  1,  2,  10,  7, 0,  16, 17,  11, 0, 0,  64, 13763
fa,Democratic Republic of the Congo,https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%AF%D9%85%D9%88%DA%A9%D8%B1%D8%A7%D8%AA%DB%8C%DA%A9_%DA%A9%D9%86%DA%AF%D9%88, 0,  0, 11,  59, 15, 0,  29, 31,   8, 0, 0, 153, 21522
pl,Democratic Republic of the Congo,https://pl.wikipedia.org/wiki/Demokratyczna_Republika_Konga, 0,  0,  4,  34,  8, 0, 115, 20,   5, 1, 0, 187, 49585
pt,Democratic Republic of the Congo,https://pt.wikipedia.org/wiki/Rep%C3%BAblica_Democr%C3%A1tica_do_Congo, 0,  1, 46, 143, 43, 0,  35, 65,  39, 0, 0, 372, 77220
pa,Democratic Republic of the Congo,https://pa.wikipedia.org/wiki/%E0%A8%95%E0%A8%BE%E0%A8%82%E0%A8%97%E0%A9%8B_%E0%A8%B2%E0%A9%8B%E0%A8%95%E0%A8%A4%E0%A9%B0%E0%A8%A4%E0%A8%B0%E0%A9%80_%E0%A8%97%E0%A8%A3%E0%A8%B0%E0%A8%BE%E0%A8%9C, 0,  0,  0,  10,  8, 0,   3,  5,   3, 0, 0,  29,  7738
ro,Democratic Republic of the Congo,https://ro.wikipedia.org/wiki/Republica_Democratic%C4%83_Congo, 0,  0, 12,  32, 10, 0,  14, 36,  15, 4, 0, 123, 41259
ru,Democratic Republic of the Congo,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0_%D0%9A%D0%BE%D0%BD%D0%B3%D0%BE, 0, 43, 32, 179, 21,10, 206,122,   7, 0, 0, 620, 46199
sm,Democratic Republic of the Congo,https://sm.wikipedia.org/wiki/Ripapelika_Timokiratika_o_le_Congo, 0,  0,  1,   0,  0, 0,   2,  2,   0, 0, 0,   5,  4214
gd,Democratic Republic of the Congo,https://gd.wikipedia.org/wiki/Poblachd_Dheamocratach_na_Congo, 0,  0,  0,   4,  3, 0,  15,  4,   1, 1, 0,  28,  8496
sr,Democratic Republic of the Congo,https://sr.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D1%81%D0%BA%D0%B0_%D0%A0%D0%B5%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0_%D0%9A%D0%BE%D0%BD%D0%B3%D0%BE, 0,  0,  3,  11,  5, 0,  21, 28,   4, 0, 0,  72, 29144
st,Democratic Republic of the Congo,https://st.wikipedia.org/wiki/Rephabliki_ya_Demokrasi_ya_Kongo, 0,  0,  0,   1,  1, 0,   2,  2,   0, 0, 0,   6,  5272
sn,Democratic Republic of the Congo,https://sn.wikipedia.org/wiki/Utemabanze_we_Rudhende_rwe_Vukongo, 0,  0,  0,   0,  0, 0,   6,  2,   2, 0, 0,  10,  7256
sd,Democratic Republic of the Congo,https://sd.wikipedia.org/wiki/%D8%B9%D9%88%D8%A7%D9%85%D9%8A_%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A7_%DA%AA%D8%A7%D9%86%DA%AF%D9%88, 0,  0,  1,   9,  4, 0,  11, 16,   3, 0, 0,  44,  9166
si,Democratic Republic of the Congo,https://si.wikipedia.org/wiki/%E0%B6%9A%E0%B7%9C%E0%B6%B1%E0%B7%8A%E0%B6%9C%E0%B7%9D_%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B6%A2%E0%B7%8F%E0%B6%AD%E0%B6%B1%E0%B7%8A%E0%B6%AD%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%80%E0%B7%8F%E0%B6%AF%E0%B7%93_%E0%B6%A2%E0%B6%B1%E0%B6%BB%E0%B6%A2%E0%B6%BA, 0,  0,  0,   1,  2, 0,   0,  2,   0, 0, 0,   5,  6251
sk,Democratic Republic of the Congo,https://sk.wikipedia.org/wiki/Kon%C5%BEsk%C3%A1_demokratick%C3%A1_republika, 0,  0,  6,  10,  7, 0,   5, 12,   1, 0, 0,  41, 27967
